index,word,occurrence
4407,suggesting,1
2179,suggestions,2
9554,suicide,1
3449,suit,2
3303,suitably,1
3869,suited,1
7916,sulfur,1
5298,sullen,1
8863,sumac,1
5032,summer,2
3668,summers,1
6334,summon,2
4057,summoned,3
1365,summoning,1
5882,summons,2
821,sun,63
3354,sunk,2
5419,sunken,2
620,sunlight,45
1644,sunlit,3
5538,sunrise,4
5595,suns,1
9707,sunset,1
4788,sunshine,1
8227,superstition,1
582,superstitious,3
4278,supper,11
4125,supple,1
5553,supplier,1
5552,supplies,13
2593,supply,3
698,support,13
6006,supported,2
8417,supporters,1
8696,supporting,2
6872,supports,1
5496,suppose,8
707,supposed,28
8526,supposedly,1
2238,suppress,1
9454,suppressed,1
7259,supreme,1
639,sure,193
995,surely,17
3652,surface,16
6579,surfaced,1
4155,surge,3
4055,surged,5
4550,surging,2
6633,surin,5
435,surprise,41
448,surprised,46
6276,surprises,1
4860,surprising,6
5247,surprisingly,3
138,surrender,1
9005,surrendered,1
1078,surround,3
3209,surrounded,15
3183,surrounding,12
4775,surroundings,3
4340,surveyed,4
1038,surveying,5
4973,survival,1
8105,survive,6
1460,survived,5
8422,survivors,1
6730,suspect,1
5012,suspected,7
1870,suspicion,5
8129,suspicions,3
1712,suspicious,8
1860,suspiciously,5
4557,sustain,2
6360,sustainable,1
6476,sustained,1
2152,swallow,12
1300,swallowed,44
2732,swallowing,8
5349,swam,5
5210,swamp,16
2448,swat,2
619,swatches,1
8516,swath,2
5875,swaths,1
3620,swatted,4
2736,sway,3
1116,swayed,3
5954,swaying,1
4273,swear,18
9701,swearing,1
626,sweat,47
3254,sweating,5
1574,sweatstained,1
6791,sweatstreaked,1
8973,sweaty,2
3339,sweep,9
1556,sweeping,9
3807,sweeps,1
3103,sweet,10
5656,sweetness,1
4474,sweetsmelling,2
2769,swell,2
4845,swelling,1
473,swept,47
8523,swift,1
1096,swiftly,4
5060,swim,2
4157,swing,5
3740,swinging,12
4512,swipe,1
1517,swirl,3
3403,swirled,9
1210,swirling,8
8754,swish,1
2486,swished,8
3611,swishing,2
7706,switch,3
6446,switchbacks,2
6657,switched,1
6359,switching,2
5708,swiveled,8
7307,swiveling,1
5609,swollen,5
5779,swoon,1
3305,swooned,1
7623,swooped,8
7312,swooping,1
1310,sword,529
6362,swordand,1
6438,swordfirst,1
7781,swordplay,1
2764,swords,36
8675,swordsmen,1
3376,swore,3
4767,sworn,15
1333,swung,18
8558,sycophants,1
4627,symbol,2
5671,symbols,25
1562,symmetrical,1
5206,sympathetic,4
1780,sympathetically,3
8225,sympathies,1
316,sympathy,7
9629,syntax,1
5681,t,3
1794,table,97
7580,tablecloth,2
5454,tables,11
3323,tabletop,1
8007,tabletops,1
8856,tacky,2
9204,tad,1
1160,tail,15
7905,tailed,1
7302,tails,1
837,take,283
160,taken,79
2946,takes,18
455,taking,81
2682,tale,8
4637,talent,7
3708,talented,3
6309,talents,9
4995,tales,4
581,talk,72
177,talked,29
322,talking,57
7640,talks,2
944,tall,40
2471,taller,6
5557,tally,5
9326,talon,3
5279,talons,4
7927,tamarang,28
4852,tampered,3
951,tan,9
1020,tangle,9
5124,tangled,5
7339,tangles,3
3711,tangy,1
8730,tannic,1
392,tantalized,2
3838,tantalizing,1
5011,tantamount,2
8511,tap,1
9308,tapered,1
8699,tapestries,3
4434,tapped,6
4389,tapping,4
8477,target,5
5367,tarp,3
8234,tarps,4
3148,task,26
5990,tasks,2
3104,taste,18
2796,tasted,11
9115,tasteful,1
8800,tastes,2
2883,tasting,3
9311,tasty,2
8367,tattered,2
411,taught,33
6961,taunt,1
7718,taunting,1
2500,taut,7
6594,tava,9
8487,tavaroot,1
8771,tax,1
4777,taxed,1
5556,taxes,1
4607,tea,5
3006,teach,47
3515,teacher,4
508,teaching,15
4881,team,1
2424,tear,19
8188,tearful,2
5737,tearfully,2
5726,tearing,6
2094,tears,128
8261,tearstained,1
391,teased,3
406,teasing,2
7287,teasingly,1
3397,teens,1
1298,teeth,92
280,tell,383
272,telling,91
3682,tells,7
1258,temper,36
7616,tempers,1
9544,temple,1
3609,temples,1
4789,temporarily,1
5650,temporary,2
5936,temptation,1
5829,tempted,1
1786,tempting,2
2342,ten,14
8185,tenaciously,1
3033,tend,6
4876,tended,5
495,tender,4
5577,tenderly,12
6914,tenderness,3
4882,tending,4
8565,tendon,1
6374,tendons,1
426,tendrils,1
8746,tends,1
3706,tense,9
2224,tensed,6
2712,tension,11
4952,tent,11
9367,tentative,1
5842,tentatively,2
8617,tents,3
8929,term,1
9301,terminated,1
9549,terminating,1
3634,terms,7
7587,terraces,2
1107,terrain,4
2718,terrible,21
2752,terribly,3
9410,terrific,1
1387,terrified,21
5276,terrifies,1
3829,terrifying,5
2390,territory,8
1073,terror,20
2543,terrors,2
4,terry,1
3696,test,13
6428,tested,1
6806,testicles,2
3618,testing,7
4120,tests,4
5148,tethered,3
3242,texture,3
227,than,392
1965,thank,97
507,thanked,8
2592,thankful,3
9185,thankfully,1
4572,thanking,4
1774,thanks,15
9402,thankyou,1
20,that,2532
4084,thatch,2
6865,thatched,1
9623,thathis,1
5549,thatll,1
427,thats,173
25,the,17289
8058,thecastle,1
5352,thefirst,1
118,their,726
4580,theirs,4
134,them,1231
8640,themas,1
8890,themen,1
9145,themouth,1
1923,themselves,47
5784,themselvesso,1
5783,themthey,1
9150,themwere,1
834,then,781
6654,theological,1
60,there,962
5722,therefore,14
1017,therehe,3
7835,therein,3
9278,therell,1
1051,theres,35
1212,these,145
4543,thestump,1
5022,thewhole,1
169,they,1938
7421,theyd,3
4901,theyll,5
1706,theyre,27
4908,theyve,3
87,thick,57
5248,thicker,3
4821,thicket,2
6839,thickly,1
6854,thickness,2
2321,thief,5
5388,thieves,3
5555,thieving,1
5823,thigh,5
5752,thighbone,1
2220,thighs,4
757,thin,48
565,thing,207
328,things,297
9577,thingthe,1
405,think,438
408,thinking,82
4193,thinks,13
3128,thinly,1
1101,thinned,4
574,third,37
5837,thirst,2
5770,thirstily,1
5839,thirsty,1
5414,thirty,1
191,this,906
4246,thishe,1
2315,thong,7
437,thorn,14
7609,thorns,2
5369,thoroughly,3
1446,those,159
192,though,123
401,thought,450
7802,thoughtful,2
4390,thoughtfully,1
2880,thoughtless,1
5730,thoughtlessly,1
393,thoughts,47
9415,thoughtthat,1
2168,thousand,23
2776,thousands,10
8534,thrashed,1
5763,thread,5
5306,threaded,1
9342,threading,1
3009,threads,1
978,threat,36
4765,threaten,2
988,threatened,13
4414,threatening,12
1266,threats,4
277,three,168
4887,threeinch,1
5519,threelegged,1
675,threw,60
6038,thrill,1
5771,thrilled,4
6947,thrilling,1
4979,thrive,8
1303,throat,110
5284,throats,2
5501,throaty,3
8971,throb,1
919,throbbed,6
1146,throbbing,5
7099,throbs,1
8186,throes,1
8789,throne,1
8123,thrones,1
1897,throng,2
86,through,571
2084,throughout,1
1404,throw,22
2933,throwers,1
2501,throwing,11
3541,thrown,10
2002,thrust,15
3995,thrusting,1
4349,thud,5
1226,thuds,1
2325,thumb,26
467,thumbnail,2
8183,thumbnails,2
3782,thumbs,8
9582,thump,1
5688,thumped,6
7890,thumping,1
1337,thunder,17
8650,thundered,1
8819,thundering,1
7782,thunderous,1
9532,thunderstorm,1
3343,thunderstruck,1
7503,thunk,1
8159,thus,2
8892,thwacks,1
3863,thwart,1
7428,tiaras,1
8360,tickle,1
7455,tickled,2
9563,tickling,1
5266,tie,5
3917,tied,26
1796,tiers,1
8600,ties,1
819,tight,70
6209,tighten,2
1285,tightened,20
5817,tightening,7
1943,tighter,28
1850,tightlipped,2
2091,tightly,28
5955,tightness,1
8718,tights,1
6457,tightupped,1
6866,tile,5
6864,tiles,15
7690,till,2
7668,tilled,1
5102,tilt,1
3215,tilted,12
4138,tilting,3
241,time,593
5065,timeless,5
175,times,99
6355,timid,2
7206,timidly,1
9109,timing,1
3492,tin,13
2594,tinder,1
6616,tinge,2
112,tinged,3
9523,tingle,1
5059,tingled,1
7286,tingling,1
7349,tingly,1
6389,tiniest,1
6287,tinker,9
5036,tinkering,1
4473,tinkled,1
5090,tinkling,1
2540,tinted,1
6402,tinting,1
3052,tiny,11
4158,tip,24
6653,tipped,4
9148,tipping,1
6063,tips,11
7516,tiptoe,1
7511,tiptoed,3
7512,tiptoeing,2
7847,tire,2
2619,tired,40
5399,tiredhe,1
6768,tireless,1
5685,title,5
47,to,9537
4398,toad,2
3776,toads,5
3775,toasted,5
685,today,34
1483,todays,1
8963,toes,6
6625,toffalar,30
6680,toffalars,9
1437,together,118
7946,togetherand,1
409,told,364
5744,tolerance,3
2708,tolerant,2
4633,tolerate,5
6605,tolerated,2
9530,tolerating,2
9586,tolled,2
5994,tomb,9
1963,tomorrow,27
1457,tone,40
324,tones,2
3334,tongue,44
5345,tongues,5
2215,tonight,58
7903,tonights,1
8244,tons,1
633,too,462
766,took,427
4108,tool,5
4124,tooled,1
4437,tools,1
2314,tooth,43
5484,toothpick,6
880,top,70
1549,topped,2
6468,toppled,2
4144,toppling,1
5318,tops,8
5986,torch,27
4311,torches,28
4353,torchlight,12
474,tore,24
3296,torment,4
333,torn,12
3369,torrent,1
4206,torture,11
7371,tortured,6
4772,toss,3
7435,tossec,1
2694,tossed,19
765,tossing,6
5023,total,2
4745,totally,5
2185,touch,122
1738,touched,86
2805,touches,8
1284,touching,28
5515,tough,4
9520,tougher,1
6703,toughlooking,1
4310,tow,1
842,toward,147
4626,towel,10
3726,towels,2
7596,tower,2
5709,towered,3
1555,towering,4
7746,towers,5
6464,towhat,1
690,town,22
692,towns,10
8294,townspeople,1
6203,trace,3
6035,traced,2
6307,tracer,3
4923,tracing,4
1913,track,8
1520,tracked,4
372,trackers,3
1914,tracking,1
846,tracks,25
5116,tract,1
5858,trade,6
1880,traded,4
207,trader,5
8580,traders,3
8777,tradesmen,1
6513,tradition,4
7164,traditional,2
2128,tragedy,2
2112,tragic,1
383,trail,175
1203,trailed,6
4526,trailers,5
973,trailing,2
5808,trailit,1
382,trails,14
3538,train,15
2906,trained,15
8932,trainee,1
8923,trainer,5
5034,training,42
9125,trainingyou,1
5013,traitor,19
2019,traitors,6
3815,trance,5
4068,tranquil,1
3058,transfixed,7
3285,transformed,1
6672,translate,8
6558,translated,17
7361,translating,1
6720,translation,5
5173,transparent,4
8230,transportation,1
3796,trap,10
886,trapped,11
7840,trapper,1
5468,trappers,1
2408,travel,18
208,traveled,16
789,traveler,4
740,travelers,6
2344,travelhe,1
747,traveling,19
3700,travels,2
5424,traverse,4
7219,tray,10
6643,trays,6
1199,treacherous,2
2362,treading,2
9688,treason,1
1857,treasured,1
1967,treasures,1
6107,treat,11
4780,treated,10
181,treating,2
2735,treaty,3
44,tree,58
547,trees,134
7725,treetops,2
4757,trek,1
4305,treks,1
1924,tremble,2
6786,trembled,5
1930,trembling,16
9515,tremendous,1
9617,trepidation,1
3507,trial,2
2312,triangular,2
4259,tribute,2
588,trick,36
4442,tricked,7
2754,trickery,1
7995,tricking,1
8443,trickle,1
5940,trickled,3
2477,trickles,1
399,tricks,7
458,tried,154
2699,tries,5
9630,trigger,1
8680,trimmed,3
8346,trimming,1
2974,trip,4
5599,tripped,3
5541,tripping,2
2587,trips,2
8497,triumphant,1
8438,triumphantly,1
3189,trivial,4
7601,troops,2
3937,trophies,2
6316,trophy,1
3446,trot,5
9222,troth,1
5281,trotted,5
443,trouble,120
3126,troubled,6
3680,troubles,8
6149,troublesome,3
5928,troubling,2
6848,trough,1
1985,trousers,3
2446,trudged,6
6377,truer,1
4285,truly,16
8672,trumpets,1
27,trunk,9
1120,trunks,7
655,trunt,5
1638,trust,48
4961,trusted,5
6515,trusting,3
1519,truth,186
3778,truthful,1
7520,truthfully,1
8156,truths,1
1479,try,113
46,trying,179
3723,tub,14
6339,tube,1
7176,tubes,1
1246,tucked,8
8329,tucking,1
5761,tufts,1
7699,tug,2
5043,tugged,6
6392,tumble,1
3425,tumbled,12
4494,tumbling,4
7461,tummy,1
9272,tune,1
1986,tunic,8
7592,tunics,2
4820,tunnel,4
7753,tunneling,2
1814,tureens,1
1808,turkey,1
1260,turn,92
223,turned,435
1291,turning,58
7990,turnip,1
1052,turns,7
7747,turrets,2
6312,tutor,1
5157,twelve,3
5152,twenty,4
2421,twice,22
3768,twiddling,1
673,twig,2
3255,twiglike,1
651,twigs,5
3825,twin,11
4373,twinkle,2
5020,twinkling,2
7730,twirled,1
3485,twist,9
1103,twisted,47
4041,twisting,14
5201,twists,2
7695,twitched,1
847,two,335
2802,twoday,1
4393,twoheaded,1
4220,twohundredpound,1
7481,twos,1
5439,twostory,2
7829,type,4
8557,types,1
7216,typical,1
4603,typically,2
9687,tyrants,1
8043,u,1
4644,ugliest,3
6921,ugliness,3
7419,ugly,11
6430,ultimate,1
4678,ultimately,3
3166,umm,1
519,unable,31
3232,unadorned,1
985,unafraid,4
7065,unanimous,2
7331,unarmed,2
4081,unashamed,1
4761,unassuming,1
7941,unbearable,1
3122,unbearably,1
7017,unbelievable,1
6970,unbelievably,1
8715,unbending,1
4412,unblinking,4
5581,unbolt,1
5583,unbolted,1
5736,unborn,2
9576,unbroken,1
9284,unbuckled,2
8309,unbundled,1
7301,unbuttoned,2
8955,unbuttoning,2
6199,uncanny,2
7632,uncertain,1
7243,uncertainly,1
5637,uncertainty,1
3527,unchallenged,4
5373,unchanged,1
6530,unchanging,1
6142,unclasped,1
7277,unclasping,1
7238,uncle,3
4082,uncoiled,1
1496,uncomfortable,12
738,uncomfortably,5
3380,uncommon,2
7800,unconcerned,1
6304,unconditional,2
3264,unconscious,11
1931,uncontrollably,5
8199,uncontrolled,1
8014,uncovered,2
5841,uncurled,1
2359,under,143
8339,underbrush,1
4231,underestimate,2
5127,underfoot,1
7727,underhand,1
2497,underneath,12
4350,underside,2
1394,understand,145
1417,understanding,22
8645,understatement,1
1287,understood,41
7126,underway,1
2797,underworld,85
9487,undid,1
4632,undisguised,1
4083,undisturbed,1
5041,undo,3
3703,undoing,2
4180,undone,3
3732,undressed,1
5219,undulated,2
1158,undulating,2
8589,unearned,1
1410,unearthly,3
2106,uneasy,6
6975,unequivocal,1
5182,unexpected,4
4929,unexpectedly,10
4619,unfamiliar,2
9488,unfastened,2
9713,unfinished,1
8947,unfold,1
1707,unfolded,9
5908,unforeseen,1
5264,unforgivable,1
3086,unforgivably,1
6319,unfortunately,3
7554,unfound,1
8508,ungrow,1
6511,unhappy,3
4415,unharmed,3
8896,unhindered,1
5713,unhinged,2
5046,unhook,2
8995,unhooked,6
1392,unhurt,1
5131,uniform,5
6013,uniforms,5
2816,unimaginable,2
1756,unimportant,9
4132,unique,5
8676,unison,3
8098,unit,2
9686,uniting,1
6842,universal,1
8166,universally,1
5080,universe,1
8574,unjustly,2
5469,unkempt,1
4268,unknown,2
5224,unleashed,5
4341,unless,18
262,unlike,6
4592,unlock,2
4596,unlocked,1
9359,unlucky,1
7092,unmoving,4
4746,unnecessary,4
9269,unnerved,1
7805,unnerving,1
3184,unnoticed,2
602,unobstructed,1
5867,unopposed,1
4877,unpacked,1
7831,unpleasant,4
1486,unpleasantly,1
5885,unpracticed,1
5192,unprepared,1
4853,unprompted,1
8826,unprotected,1
4419,unpunished,1
4766,unquestioningly,1
3879,unreadable,3
6799,unrelenting,1
5189,unrestrained,1
7810,unrewarded,1
4604,unruffled,2
1980,unruly,2
5593,unsaid,2
80,unsavory,1
6822,unscrewing,1
8140,unscrupulous,1
4114,unseen,12
1593,unsettling,3
8767,unshaven,1
6066,unsoiled,1
8302,unspeakable,1
3603,unspoken,1
7229,unsuccessfully,1
754,unsure,5
9216,untangle,1
7687,untangled,1
5251,untended,1
7940,unthinkable,1
7765,untied,4
812,until,226
3953,unto,2
5082,untold,1
339,untouched,2
7325,untruthful,1
3011,untying,2
1161,unusual,6
6538,unwary,3
3594,unwelcome,1
2620,unwise,2
3996,unwisely,1
9553,unwitting,1
5620,unwittingly,1
6027,unworthy,2
8256,unwound,1
8491,unwrap,1
3735,unwrapping,1
224,up,1104
7758,uphill,1
7122,uphold,1
95,upon,51
108,upper,14
6176,upright,8
9404,uproar,1
1584,upset,8
6744,upside,5
5510,upstairs,4
8414,upstart,1
6781,upturned,1
6789,upward,3
2177,urge,10
4813,urged,5
4463,urgency,3
5580,urgent,2
6421,urgently,4
8268,urging,4
7472,urn,3
7471,urns,2
1050,us,407
1588,use,189
961,used,117
6200,useless,5
3900,user,3
3961,uses,8
8286,ushered,1
456,using,30
5934,usual,9
1259,usually,9
6036,utmost,2
9676,utter,1
6968,uttered,2
2073,v,3
9602,vacant,1
9540,vacantly,1
3959,vague,1
1413,vaguely,2
7806,vain,1
4748,valley,8
7290,valleys,5
4421,valuable,6
2972,value,7
4441,vanish,3
2913,vanished,14
6145,vanishes,1
9429,vanishing,1
2503,vapor,6
5242,vaporizing,1
6240,vapors,1
5790,variation,1
9095,varied,3
14,variegated,2
1544,variety,4
1642,various,4
2962,vase,3
5979,vases,3
7607,vast,8
5975,vaulted,2
4911,veers,1
6820,vegetable,1
1811,vegetables,7
5321,vegetation,4
758,veil,7
5852,vein,1
9161,veining,1
2524,veins,6
7480,velvet,3
7296,velvety,1
8623,vendors,1
3256,vengeance,10
7203,venison,2
7911,vent,1
7906,vents,2
9555,venture,1
5745,verge,1
5914,verification,4
5913,verify,1
7734,vertical,1
156,very,208
6782,vessel,2
3885,vessels,2
5311,vestiges,1
6926,vet,1
5550,vex,2
1461,vibrant,3
9327,vibrate,2
7350,vibrated,4
5170,vibrating,2
5604,vicious,3
7664,viciously,3
4194,victim,3
8431,victims,1
6396,victor,1
6404,victorious,1
4682,victory,6
603,view,18
9425,viewed,1
7739,views,1
9012,vigorous,1
6560,vigorously,5
8148,vile,2
6516,village,30
693,villages,4
12,vine,41
9613,vinecovered,1
5323,vines,6
6732,violate,1
3836,violation,2
1338,violence,11
3109,violent,3
5158,violently,4
7405,violet,79
7432,violets,16
7773,viper,1
5866,virtually,2
4185,virtue,1
1271,visage,3
5135,visibility,3
1679,visible,2
2007,vision,30
9690,visions,1
266,visit,11
4691,visited,1
4610,visiting,2
3179,visitors,1
6002,visits,1
2846,visualized,3
4037,vividly,1
48,voice,281
311,voices,15
3442,void,11
7363,voiding,1
6237,voids,1
4056,volition,1
9595,volume,1
9257,volunteer,1
8880,vomited,1
8900,vomiting,3
6484,voraciously,1
5088,vortex,4
8073,vow,3
6143,vowed,6
4925,vowing,1
8545,vulnerability,2
8560,vulnerable,6
2713,w,2
7702,waddle,1
9348,waddled,1
5951,waddling,1
5341,waded,1
3453,wafers,2
7917,wafted,1
7722,wafting,1
7636,wagged,1
7628,wagging,1
4417,waggled,1
7884,wagon,1
8236,wagons,1
5774,wagonwheel,1
6827,wail,4
2837,wailed,8
2149,wailing,7
4427,wails,4
935,waist,34
7162,waists,1
833,wait,77
1253,waited,90
803,waiting,73
3981,waits,4
3731,wake,17
5624,wakes,1
4569,waking,5
8049,walcott,5
1202,walk,47
381,walked,138
773,walking,48
7591,walks,3
1554,walkway,2
6155,walkways,3
1130,wall,139
1093,walled,1
1732,walls,74
5807,wander,5
3443,wandered,7
763,wandering,1
7821,wane,1
8078,waning,2
572,want,420
374,wanted,251
8983,wanther,1
294,wanting,30
6785,wanton,1
1656,wants,34
2014,war,17
762,warden,31
1468,wardens,24
8657,wares,1
66,warily,8
4386,warlock,6
4385,warlocks,1
1153,warm,75
4116,warmed,11
9551,warmer,1
4069,warming,3
4653,warmly,6
1739,warmth,10
4446,warn,13
2414,warned,36
1015,warning,44
3935,warnings,2
6713,warranted,1
6929,warrior,4
9200,warriors,1
2788,wars,5
4014,wary,7
9,was,3936
4556,wash,5
904,washed,17
5297,washing,7
7961,washis,1
6207,washouts,1
7860,washwomen,3
8942,wasinside,1
447,wasnt,194
1576,waste,15
6504,wasted,7
2804,wasteland,2
2059,wasting,9
1971,watch,85
4907,watchdogs,1
774,watched,194
6927,watches,1
6502,watchful,1
1124,watching,126
714,water,132
9674,waterand,1
8920,watered,1
5143,waterfall,2
5334,waters,4
3072,watery,4
471,wave,19
2203,waved,7
6846,wavelike,2
5384,waver,1
5176,wavered,6
932,waves,7
4380,waving,5
3214,wavy,4
8000,wax,1
3012,waxed,1
7684,waxy,1
332,way,582
3793,ways,41
2439,wayward,44
1053,we,869
2812,weak,26
2928,weakened,1
2927,weakening,3
7553,weaker,5
5520,weakly,2
6047,weakness,7
816,weapon,13
4741,weaponry,1
1232,weapons,22
2316,wear,25
6347,wearily,1
6254,weariness,2
4600,wearing,17
6320,wears,2
6453,weary,4
2254,weather,4
2365,weathered,7
954,weave,4
7973,weaves,1
6995,weaving,3
2914,web,33
9671,webs,2
2376,wedge,6
4889,wedged,4
5386,wedges,1
8448,wedging,1
719,weed,6
6033,weeds,2
3377,week,15
278,weeks,17
2095,weeping,2
6893,weigh,1
2473,weighed,2
1687,weight,43
2068,welcome,13
6233,welcomed,2
3733,welcoming,2
1075,well,340
9438,wellarmed,2
5886,welldefined,1
6256,welled,5
9431,wellhidden,1
7408,welling,1
6794,wellproportioned,1
6157,welltended,1
8785,welts,5
268,went,385
7856,wept,3
45,were,1162
1137,werent,39
6880,weselan,15
3010,west,13
8226,western,1
694,westland,93
8276,westlanders,11
9276,westsouthwest,1
605,wet,76
6192,wetly,2
5669,wetness,6
6062,wetting,2
4280,weve,6
1398,whacked,3
7676,whacking,1
220,what,1429
7056,whatd,1
1408,whatever,52
7506,whatre,5
2335,whats,69
3227,whatsoever,2
9606,wheel,1
1234,wheeled,3
7924,whelmed,1
155,when,871
7042,whence,1
267,whenever,15
1499,whens,1
168,where,381
3422,wheres,4
2931,wherever,7
1173,whether,11
4109,whetstone,1
2738,whetted,1
166,which,101
1695,whiff,2
242,while,277
3281,whim,2
7686,whimper,2
7044,whimpered,2
5402,whimpering,2
6910,whimpers,1
7987,whine,4
7451,whined,8
8204,whining,1
4859,whinnied,1
5212,whip,2
3614,whipped,12
7496,whipping,4
7513,whips,1
9240,whirl,1
4523,whirled,2
5984,whisked,1
7454,whiskers,4
1920,whisper,33
1282,whispered,169
2041,whispering,8
8075,whisperlast,1
388,whispers,19
6704,whistle,18
4159,whistled,5
539,whistling,3
946,white,173
6412,whited,1
2854,whitehot,7
6097,whiteknuckled,1
9254,whiteness,2
9500,whiter,1
9543,whittled,1
6997,whizzing,1
263,who,512
2411,whoever,10
2767,whole,82
7023,wholesale,1
79,wholly,1
3431,whom,13
2409,whomever,1
7724,whoops,1
4491,whoosh,1
5494,whore,1
7333,whorls,1
5592,whos,4
4679,whose,8
171,why,316
2286,wicked,7
1307,wickedlooking,1
9178,wickedly,1
805,wide,115
2392,wideeyed,15
4650,widened,35
6991,widening,3
6765,wider,2
9666,widowed,1
1200,width,1
3954,wield,1
4763,wielder,1
3546,wields,1
2890,wife,19
9363,wiggle,2
3245,wiggled,4
326,wild,20
8423,wildfire,1
3137,wildflowers,1
6998,wildly,3
6449,wilds,7
1301,will,990
8953,willed,1
3595,willing,12
6073,willingly,5
9680,willingness,1
3177,wilted,5
2248,win,26
9168,wince,1
4561,winced,8
6475,wincing,2
1359,wind,47
6948,winddriven,1
646,winded,6
7968,windfall,1
6156,winding,1
1950,window,26
5521,windowless,1
2346,windows,22
7320,windswept,1
6943,windy,1
1826,wine,3
7125,wing,4
4479,winged,1
634,wings,28
1953,wink,4
2645,winked,5
8435,winners,1
7948,winning,3
4195,wins,9
2221,winter,41
3134,winters,2
2919,winterthe,1
5917,wipe,7
1401,wiped,26
4891,wiping,8
3811,wire,5
6543,wiry,2
5711,wisdom,19
3853,wise,26
3963,wisely,3
6908,wiser,3
2289,wish,111
1144,wished,82
3955,wishes,26
4262,wishing,7
3044,wisp,30
1420,wisps,9
1155,wispy,5
2651,wistful,4
6186,wistfully,2
4935,wit,1
3873,witch,39
4331,witches,5
4364,witchs,1
113,with,2311
3936,withanger,1
8845,withdraw,1
7925,withdrawal,1
8084,withdrawing,1
9705,withdrawn,1
3037,withdrew,9
1722,withered,9
4629,withering,3
6931,withers,1
1465,within,42
1097,without,270
7817,witness,1
2103,witnessed,6
69,witnesses,1
4871,wits,5
7192,wives,5
2772,wizard,309
4455,wizardhe,1
0,wizards,193
8539,wizardto,1
8328,wobbly,2
4707,woke,14
4822,wolf,47
7593,wolfs,14
4266,wolves,10
771,woman,169
8278,womanhood,1
1838,womans,18
3874,womanso,1
1834,women,57
8071,womens,6
2146,wonder,15
1784,wondered,63
2618,wonderful,33
1443,wondering,11
9426,wonderland,1
4404,wonderment,3
6766,wonders,3
2655,wondrous,4
1060,wont,100
1740,wood,53
3143,wooded,3
1752,wooden,22
6259,woodenly,3
7413,woodframed,1
132,woods,121
2697,woodsman,1
9461,woodsmen,1
5322,woody,1
1069,word,85
6977,wordless,2
7390,wordlessly,1
1938,words,124
142,wore,47
1264,work,87
909,worked,42
7562,workers,2
5732,working,17
5733,workings,1
9111,workout,1
4121,works,14
360,world,81
2892,worlds,3
9489,wormed,1
3324,worn,6
2107,worried,44
9248,worries,2
518,worry,81
6282,worrying,2
2249,worse,47
2423,worst,25
9697,worsttasting,1
2969,worth,15
9138,worthless,2
6077,worthy,4
269,would,1450
5427,wouldcause,1
126,wouldnt,184
21,wound,20
34,wounded,3
510,wounds,18
6805,wove,1
6021,woven,6
4759,wraith,1
5256,wrap,1
2574,wrapped,32
2860,wrapping,5
5814,wraps,1
2896,wrath,13
7608,wreath,1
6257,wrenching,1
463,wriggled,9
522,wriggling,2
5806,wrinkle,4
3168,wrinkled,28
3302,wrinkles,6
6499,wrinkling,1
1368,wrist,30
5213,wrists,15
3382,write,4
7849,writhed,1
7766,writhing,4
8002,writing,1
8001,written,5
1901,wrong,97
8132,wrongdoing,1
4197,wronged,2
3868,wrongly,3
3391,wrote,2
8397,wry,1
7043,x,1
7319,y,1
9063,yank,1
5220,yanked,12
5238,yanking,4
8713,yapping,1
2261,yards,6
4785,yawned,4
9281,yawning,1
731,year,12
5187,yearning,1
247,years,49
9131,yearsto,1
5039,yell,2
4342,yelled,37
2167,yelling,10
3138,yellow,56
7701,yelloweyed,1
4888,yellowish,2
3467,yellows,2
8451,yelp,3
5377,yelps,1
1047,yes,172
4960,yesif,1
1163,yesterday,4
320,yet,96
6551,yielded,1
7295,yielding,1
1002,you,4660
5497,youd,2
9673,youhe,1
1715,youll,27
9403,youmay,1
238,young,60
6879,younger,1
8273,youngest,1
1062,your,833
1912,youre,114
3570,yours,31
2206,yourself,68
4699,yourselves,4
6184,youth,1
1658,youve,23
4454,youyou,1
4485,yowled,1
9452,z,2
8134,zeal,1
159,zedd,1067
3277,zeddicus,13
251,zedds,130
9579,zenith,1
9547,zigzag,1
9545,zigzagged,1
6996,zipped,2
3279,zorander,25
3845,zul,2
7079,FALSE,3
1758,TRUE,125
